time,FD FAN A  DISCHARGE PRESSURE_PI_06102_1,FD FAN B  DISCHARGE PRESSURE_PI_06102_2,FD FAN A COMPENSATED AIR FLOW_TOT_AIR_FL,COAL FEEDER SPEED MILL A_FIQC_03305_A_FB,COAL FEEDER SPEED MILL B_FIQC_03305_B_FB,COAL FEEDER SPEED MILL C_FIQC_03305_C_FB,COAL FEEDER SPEED MILL D_FIQC_03305_D_FB,COAL FEEDER SPEED MILL E_FIQC_03305_E_FB,MAIN STEAM PRESSURE_PI_02100_S,SEC AIR WINDBOX LEFT PRESSURE_PI_06102_5,SEC AIR PRESSURE AT WINDBOX RIGHT_PI_06102_6,PRIMARY AIR PRES FROM APH_PI_05102_4,SEC AIR O/L PRS AT APH_PI_06102_4,O2 AT ECONOMIZER INLET_QCR_06704
1553134084649,249.72157,250.77324,286.63705,4.61158,5.4599905,5.3385987,4.957954,0,95.06425,102.41796,107.191216,634.18024,142.957,2.3742468
1553134145146,253.12419,250.67062,283.24878,4.6087956,5.470645,5.2985406,4.944288,0,95.19559,101.274635,108.06494,622.855,146.9678,2.3275895
1553134205643,249.02554,252.98882,286.12122,4.606493,5.4779096,5.296039,4.9491997,0,95.1942,99.00191,105.225494,625.66016,146.371,2.5170481
1553134266155,251.43446,250.1523,284.58017,4.6116343,5.479986,5.2704573,4.942117,0,95.262146,99.85176,107.54634,629.8545,147.71782,2.4872348
1553134326652,251.95741,251.4236,286.46933,4.608298,5.452836,5.2162504,4.940903,0,95.39962,100.835785,108.79998,624.57434,146.82028,2.4095848
1553134387149,250.32968,251.81801,281.5905,4.6138024,5.461902,5.207025,4.9296546,0,95.42957,99.86244,107.22205,623.75494,144.03575,2.5275946
1553134447646,255.69852,249.94345,282.7153,4.61191,5.4595532,5.2253146,4.902412,0,95.398964,98.557625,107.115555,629.8981,147.37828,2.543714
1553134508143,251.95847,252.19882,283.59436,4.6063495,5.4634833,5.286875,4.9191084,0,95.23293,99.66545,103.08609,626.1477,141.36948,2.6592839
1553134568655,249.74356,252.51413,290.02194,4.61229,5.4706745,5.308442,4.9610424,0,95.05696,101.331856,107.37159,625.43286,147.37622,2.5876184
1553134629152,255.25432,249.3875,288.46057,4.6048408,5.468939,5.313859,5.006191,0,94.952324,98.142746,111.830124,623.1268,146.0549,2.6317894
1553134689649,250.74751,252.3941,287.47842,4.605875,5.462909,5.362222,5.013763,0,94.79182,101.03215,108.74678,626.45746,146.1661,2.5053043
1553134750145,250.84818,253.68066,285.8455,4.6062474,5.4753537,5.3769803,5.0047364,0,94.72156,97.78999,108.71516,624.05304,147.3623,2.5679803
1553134810642,255.6018,249.48175,288.57858,4.6102686,5.4741807,5.399889,5.0742188,0,94.618286,100.54205,105.36884,618.12335,149.21355,2.5175364
1553134871155,249.83118,254.60022,285.83496,4.6011214,5.4568615,5.5079274,5.1141887,0,94.356674,101.01446,108.24278,617.17346,147.92015,2.6524944
1553134931651,255.30429,249.36401,287.3837,4.5997314,5.4488444,5.4676943,5.128483,0,94.36026,101.483986,105.37841,627.1358,145.49164,2.4945104
1553134992148,252.21663,254.63889,286.99356,4.609397,5.46652,5.4128027,5.089557,0,94.48631,102.638794,108.920494,622.76917,148.5346,2.4087021
1553135052645,253.0399,250.297,283.6435,4.616775,5.470688,5.380663,5.0711,0,94.61962,98.708466,104.83184,627.2087,146.1547,2.2384973
1553135113142,250.22232,254.13411,286.45016,4.6146407,5.4705386,5.34286,5.02855,0,94.8489,101.35916,108.85326,627.91144,147.61337,2.257053
1553135174153,250.29192,250.49622,283.8221,4.6091585,5.467054,5.31755,5.0086536,0,94.97772,96.40218,108.76973,626.04816,148.05806,2.2912548
1553135234151,255.27823,249.18878,288.6079,4.601298,5.4709916,5.307429,4.978888,0,95.05922,104.08771,111.87909,622.30426,149.25198,2.3791063
1553135294648,249.87976,255.69249,286.3047,4.6086335,5.4657316,5.2860665,4.9913864,0,95.15069,101.94373,108.33041,627.5071,149.35329,2.3652
1553135355145,253.62302,248.2121,281.4178,4.6123247,5.4695315,5.2464848,4.948553,0,95.27432,99.88804,108.13595,615.06226,145.65094,2.3608842
1553135416156,249.57436,251.82228,282.86203,4.61234,5.471852,5.249186,4.9524684,0,95.308,96.71309,103.34496,627.03186,141.8878,2.387533
1553135476653,253.86119,249.3039,287.09555,4.608237,5.472014,5.312801,4.9907255,0,95.13835,101.73995,106.920876,627.8162,146.40778,2.5636482
1553135537150,249.94243,249.88675,284.3336,4.6050906,5.4602885,5.3313417,4.9836006,0,95.06815,98.71379,105.87983,619.1663,144.03,2.5879276
1553135598146,251.02962,249.78543,286.35834,4.6115203,5.4567165,5.3331914,4.98841,0,94.96755,99.61275,109.34808,629.3652,145.18027,2.3997576
1553135658643,249.58463,248.38309,283.4377,4.6115594,5.464966,5.2811246,4.9511647,0,95.06316,95.379135,105.183014,622.0235,140.8698,2.3542848
1553135719155,249.33743,250.61424,283.5233,4.6110215,5.4778666,5.3236194,4.999415,0,94.92428,100.84157,103.02824,621.1858,141.81007,2.4952538
1553135780151,253.01704,250.08994,287.153,4.6065607,5.467052,5.378323,5.0193973,0,94.79974,99.741974,108.67835,622.0036,140.81854,2.5888271
1553135840648,248.72127,252.75748,284.7415,4.603824,5.460941,5.377202,5.0763626,0,94.830864,100.57584,108.47174,621.59216,145.67145,2.426628
1553135901145,254.11609,249.83401,286.98325,4.6077113,5.461066,5.330045,4.9956875,0,94.83232,101.984634,107.16666,620.8862,147.14772,2.4470165
1553135961641,250.55867,251.87971,286.19855,4.6124763,5.4707885,5.3850436,5.027116,0,94.79713,97.495735,106.89528,627.24695,144.35298,2.5055487
1553136022653,250.90921,249.73395,284.79895,4.6059623,5.467553,5.355273,5.0427675,0,94.763115,99.540474,108.55289,619.51587,143.98921,2.4092088
1553136083150,252.70427,249.00916,285.29837,4.621027,5.4570217,5.373015,5.0217834,0,94.731804,96.12248,105.352036,626.0694,147.64745,2.4402738
1553136144146,250.01126,248.1843,283.80927,4.6126175,5.4706745,5.409925,5.0457907,0,94.697914,100.05211,103.808464,620.4511,147.02765,2.4849756
1553136204643,250.44794,248.88652,282.78293,4.606331,5.4550176,5.419428,5.066505,0,94.6677,99.87396,104.88489,623.80676,147.28496,2.508415
1553136265155,250.55397,251.14815,286.9053,4.610526,5.469861,5.4358473,5.075498,0,94.63677,97.51242,107.30815,617.35876,145.1934,2.4611857
1553136325652,253.93317,249.5491,282.97476,4.6067467,5.4614105,5.472631,5.1045556,0,94.5401,98.08116,108.493355,623.62616,147.68562,2.6317127
1553136386149,249.40216,255.33209,284.93738,4.609349,5.4682274,5.4454284,5.146077,0,94.57644,98.799324,108.75014,624.0182,148.4401,2.341764
1553136446645,254.53511,248.79079,284.64606,4.61956,5.459974,5.4165797,5.051682,0,94.70256,99.674095,105.63784,626.487,144.40758,2.3833718
1553136507142,249.80362,249.99821,282.28113,4.6075826,5.465765,5.422196,5.070927,0,94.734726,97.02441,106.42104,622.22784,146.47035,2.5110471
1553136567655,250.22032,249.33498,284.05365,4.607139,5.455606,5.427789,5.073691,0,94.79897,99.21708,108.56995,623.08527,145.40474,2.5822258
1553136628651,250.1523,251.74992,283.17233,4.6075754,5.460162,5.4005427,5.043671,0,94.927246,101.31941,107.07383,623.3439,148.1221,2.4321566
1553136689147,250.33551,251.7258,286.8833,4.6005363,5.4603224,5.3270426,5.0361443,0,95.12258,101.919624,110.13136,626.7279,149.31061,2.3259857
1553136749644,254.36203,248.88556,285.20422,4.608423,5.457664,5.388508,4.9974647,0,94.990166,100.109505,106.12731,622.92523,143.86482,2.6287007
1553136809642,250.36972,254.89532,283.5882,4.6101966,5.4704943,5.4026403,5.0782604,0,94.86129,97.98669,106.99813,625.7952,145.06438,2.5778956
1553136870653,250.88611,249.67546,282.68668,4.5982547,5.458458,5.372078,5.0828,0,94.96445,100.40586,107.757164,627.05536,140.85649,2.305517
1553136931150,253.7893,248.9903,285.0359,4.605843,5.4654355,5.372219,5.062763,0,94.97106,100.58091,106.09072,620.4388,142.98412,2.515765
1553136991647,248.09222,252.41772,286.8327,4.615793,5.4757767,5.360498,5.075343,0,94.99704,100.480774,105.66406,621.6118,143.00891,2.4593828
1553137052144,252.0005,248.58894,286.03247,4.6066813,5.4732847,5.4115286,5.04973,0,94.8972,99.99142,107.90085,621.1648,145.61949,2.414845
1553137112656,250.96127,249.6587,282.8457,4.6117735,5.4701085,5.4248,5.0982614,0,94.70585,100.156,107.91145,628.3676,145.3055,2.6508482
1553137173652,249.9074,249.62772,285.79013,4.6101027,5.4685535,5.46081,5.1391315,0,94.67547,98.63318,105.33271,626.4313,147.2914,2.3950787
1553137234149,252.71187,247.67706,283.90833,4.614113,5.4490275,5.4709506,5.145297,0,94.611786,102.47496,106.090126,627.39307,147.58554,2.3954604
1553137294646,248.88742,252.77266,286.38153,4.605763,5.4680037,5.44742,5.1370254,0,94.679214,96.620705,106.37511,629.46985,145.6486,2.3975189
1553137355642,254.55179,248.68677,284.7028,4.617302,5.465234,5.5120296,5.124413,0,94.608284,97.6224,106.35533,624.0495,147.45651,2.514435
1553137416154,250.16483,251.01752,284.91956,4.615169,5.464098,5.487029,5.1577115,0,94.62803,100.246086,107.10769,614.2693,142.6562,2.3148599
1553137476651,251.80714,250.04225,283.57568,4.607527,5.4772835,5.4413157,5.1535597,0,94.79294,98.750114,108.92902,617.2188,145.48985,2.2891164
1553137537148,252.47888,248.03098,284.70065,4.6182876,5.4740334,5.41029,5.093629,0,94.901764,95.42872,103.48921,621.29016,138.79823,2.2520664
1553137597645,248.6577,254.16934,286.0633,4.6104603,5.465497,5.4655213,5.0869827,0,94.86394,101.5221,104.35723,625.953,143.81268,2.4323428
1553137658141,250.93327,248.1268,283.99207,4.6101274,5.4696956,5.413676,5.1242657,0,94.99405,99.987434,103.31092,623.1577,145.85591,2.2946281
1553137718654,250.66519,249.70503,284.24094,4.618995,5.474145,5.3765273,5.0461483,0,95.12077,99.282906,104.8834,611.56024,143.32016,2.3422225
1553137779650,247.9058,246.8204,281.61792,4.6110907,5.4666853,5.411903,5.059185,0,94.92381,99.40081,106.70734,623.77484,142.73422,2.6042051
1553137840147,252.8269,245.92157,281.28113,4.602863,5.470865,5.4753833,5.159028,0,94.725655,97.67522,101.98933,627.46533,141.41776,2.6065469
1553137900643,247.5235,252.3453,286.9985,4.6038427,5.4705167,5.5444713,5.1936345,0,94.53311,96.52369,105.61519,608.32056,141.40556,2.5806987
1553137961156,252.26051,247.489,285.80286,4.618224,5.4624815,5.5648413,5.2282386,0,94.52559,99.62895,107.64309,619.6458,141.85527,2.242122
1553138021653,249.68521,248.3257,283.13394,4.611187,5.462358,5.4957,5.2021556,0,94.6551,97.99328,107.737076,618.13586,145.60982,2.2569654
1553138082649,249.68991,250.88663,286.06552,4.6128745,5.4691215,5.5137153,5.1940494,0,94.58956,99.72144,104.98248,626.61505,142.36026,2.2905452
1553138142646,253.26797,246.32538,282.39352,4.6045413,5.458676,5.5472317,5.1861243,0,94.59037,101.25143,107.570816,619.26776,146.60977,2.340654
1553138203143,250.39087,249.63202,284.07825,4.6079254,5.47272,5.551218,5.2385893,0,94.55955,101.38878,103.51823,622.08997,146.57635,2.2311063
1553138263655,250.06914,251.30945,286.06256,4.61419,5.4648876,5.5454993,5.174065,0,94.72882,97.65101,107.39831,622.0747,147.84215,2.2340474
1553138324651,253.13359,248.15376,282.24963,4.610641,5.4683037,5.488279,5.1095433,0,94.95974,100.30732,106.1684,624.11615,144.57588,2.1045804
1553138385148,248.2082,248.73288,285.0292,4.6107216,5.458009,5.4206347,5.0462394,0,95.22233,96.07893,103.2639,622.8134,146.86751,2.1774545
1553138445645,248.14713,250.27054,282.9094,4.6054,5.466818,5.3848405,4.9993343,0,95.453514,95.35202,104.14526,627.61816,143.87024,2.1143854
1553138506142,253.49359,247.95311,288.28714,4.6054597,5.465474,5.347549,5.012399,0,95.52163,99.18717,106.188034,625.1541,145.71332,2.2711494
1553138566654,250.23544,251.40593,284.60538,4.6112967,5.462926,5.3753166,5.0762076,0,95.36166,98.93962,105.567764,625.5008,145.80495,2.4884045
1553138627151,247.81438,251.61217,289.46826,4.604528,5.473461,5.454831,5.172229,0,95.01246,101.1698,104.840744,620.55396,145.78137,2.706902
1553138687648,249.94614,245.91269,283.8986,4.606914,5.4770565,5.4864364,5.2203693,0,94.73177,99.21596,104.551765,625.22766,146.24594,2.5904663
1553138748145,252.03328,249.42891,286.64606,4.5981984,5.468427,5.50817,5.236011,0,94.668976,99.22348,108.16453,625.3305,146.01993,2.3099425
1553138809156,248.2196,251.04613,287.99063,4.611852,5.468308,5.5187182,5.2467275,0,94.56033,101.81164,107.51688,622.35724,146.10031,2.3608747
1553138869653,254.55373,247.58304,284.08282,4.6115427,5.4575562,5.5569286,5.2684455,0,94.42554,102.08466,109.94457,628.2199,145.84479,2.2115483
1553138930150,246.8887,248.1553,279.14603,4.6099224,5.463064,5.5984154,5.335166,0,94.25594,94.632065,105.79018,626.48584,142.06859,2.1869707
1553138991146,247.17572,252.47426,283.73352,4.608993,5.462237,5.665154,5.315601,0,94.156906,98.79452,103.585014,620.52734,144.1237,2.2759254
1553139051143,254.1359,246.65968,283.24823,4.604638,5.4697585,5.676214,5.3341393,0,94.189644,100.24903,106.21139,614.3649,144.5965,2.4030805
1553139111656,247.92233,251.31697,283.92075,4.611487,5.459689,5.6640997,5.2811675,0,94.41313,98.38634,108.438705,616.90546,143.81636,2.2115018
1553139172153,249.11763,247.11566,282.6068,4.6121163,5.4622703,5.582905,5.2910857,0,94.44391,97.45471,104.27867,621.75867,141.16321,2.5560355
1553139233149,250.77553,248.2363,281.84116,4.6115484,5.4699783,5.5874944,5.241935,0,94.68441,101.1891,106.81835,623.9675,140.35771,2.3048165
1553139293645,248.99843,248.00534,285.7743,4.6113563,5.4779506,5.498743,5.14517,0,95.03598,95.854485,104.4352,627.584,142.16162,2.0597708
1553139354142,252.158,246.8783,285.96017,4.6163464,5.468924,5.442014,5.1507993,0,95.17317,96.2738,103.441635,616.1788,141.67943,2.110213
1553139414655,248.69101,249.5152,281.14453,4.6121817,5.4680696,5.468626,5.175373,0,95.100784,97.45475,105.544044,617.7309,141.66312,2.3194923
1553139475151,250.24663,248.60184,284.0976,4.6134205,5.477163,5.5733924,5.25008,0,94.855354,97.56525,103.921486,617.9855,142.71634,2.3349764
1553139535648,250.19223,249.2717,285.68546,4.611379,5.467691,5.597741,5.2688794,0,94.78847,100.579605,105.02421,621.9983,144.87007,2.2895205
1553139596145,245.79662,252.87206,285.7813,4.6070113,5.4515567,5.568464,5.2766004,0,94.759384,95.7067,103.04333,619.6152,143.34033,2.1946712
1553139656642,250.71497,246.41597,281.93594,4.6039767,5.454008,5.5909553,5.271305,0,94.715485,97.07678,101.72867,612.03253,138.37663,2.08243
1553139717653,249.09698,252.74577,283.91034,4.6061006,5.4508095,5.606732,5.3264875,0,94.615524,100.9686,105.30037,626.20624,144.41495,2.2240098
1553139778150,251.37434,246.80692,279.56024,4.6136045,5.472035,5.6104255,5.245617,0,94.77673,97.14626,105.9093,617.0004,143.47075,2.0557847
1553139838148,247.59764,245.64648,286.29477,4.6119523,5.4648876,5.576386,5.30956,0,94.61066,97.62343,103.45874,621.1351,144.0894,2.3407266
1553139899144,248.41801,250.66273,283.11673,4.599633,5.474868,5.627487,5.2761383,0,94.55791,103.6631,110.61602,623.17175,148.19775,2.1747966
1553139959656,250.65358,247.7901,283.99707,4.6048765,5.4713287,5.7561345,5.3706956,0,94.46237,100.97251,106.50982,623.6818,144.31487,2.2939856
1553140020153,247.50615,249.0634,282.01862,4.600041,5.4527526,5.7511206,5.4058867,0,94.35096,99.07843,104.719185,623.5826,144.91473,2.2412558
1553140080650,247.19353,244.77043,279.66562,4.604202,5.455677,5.713139,5.3151703,0,94.66957,94.349464,100.28437,618.26843,139.55367,2.3935196
1553140141147,245.45216,247.45631,282.16772,4.607095,5.476196,5.603089,5.229904,0,94.986725,94.61295,101.706436,618.4692,139.77858,2.2650063
1553140201643,251.20766,247.35281,281.91302,4.611975,5.4586496,5.509293,5.123979,0,95.4284,99.9979,108.13285,618.98346,143.7245,2.2857132
1553140262156,243.68251,251.30373,279.47684,4.6047893,5.4612947,5.4505377,5.0851316,0,95.66901,91.496895,104.44937,622.6136,143.0078,2.528841
1553140322653,249.95197,245.27461,279.9068,4.6115446,5.4636827,5.38084,5.1398897,0,95.73335,97.85981,105.50176,622.16455,142.85284,2.376357
1553140383149,246.34438,244.27588,281.69806,4.607512,5.448763,5.3444214,4.9707932,0,95.9787,97.02147,105.48454,619.6105,138.36908,2.7231128
1553140443646,247.4303,246.50404,281.64813,4.6110396,5.4707756,5.3248334,4.9204254,0,96.15743,98.959435,105.42382,612.71265,141.15472,2.8210378
1553140504143,248.4316,244.7238,282.73544,4.6088257,5.469578,5.265486,4.976802,0,95.98545,93.48914,100.71186,604.05963,141.367,3.218727
1553140564655,244.60101,249.05446,283.88443,4.609362,5.4687285,5.3189106,4.944882,0,95.84615,95.8014,98.73223,615.86926,137.1598,3.3032131
1553140625152,249.90582,243.76431,280.81055,4.611353,5.4562993,5.368939,5.0803685,0,95.366,95.25155,102.00085,607.50024,142.4386,3.3251197
1553140685649,243.36235,246.55211,282.602,4.6155066,5.460555,5.5034037,5.3485374,0,94.67638,92.77926,99.33573,615.8529,134.92865,2.924366
1553140746645,248.8734,243.90594,282.74655,4.617222,5.461699,5.5955377,5.2302356,0,94.62369,94.15128,99.58759,621.1956,139.23091,2.2457912
1553140806643,245.67838,242.80154,284.3657,4.610844,5.4588904,5.56572,5.2634764,0,94.58688,92.99927,96.96425,620.093,135.296,2.702812
1553140867654,246.24498,248.88353,284.81442,4.5990987,5.455783,5.6980295,5.350158,0,94.2393,95.160355,100.71871,610.25604,142.01486,2.691774
1553140928151,250.3092,243.4748,282.0998,4.615659,5.4621687,5.6551495,5.27338,0,94.28902,92.38784,101.25609,621.68787,138.81364,2.0464213
1553140988648,245.28355,249.0596,283.61557,4.6123233,5.474037,5.8782406,5.4940124,0,93.71073,93.67578,100.05393,615.32025,138.0717,2.3425593
1553141049145,250.03696,243.59787,280.64532,4.611604,5.464299,5.8245254,5.3727126,0,93.77869,91.758224,101.13006,622.3463,138.59131,2.286237
1553141109641,246.2824,250.58928,283.3049,4.611058,5.472098,5.892276,5.367,0,93.72354,95.89986,105.30398,617.0876,141.96632,2.1802726
1553141170154,247.50488,242.38803,282.84683,4.604342,5.463528,6.018667,5.45373,0,93.45964,90.251495,94.21175,621.7982,133.07367,2.7324934
1553141230651,245.74251,247.92018,282.9977,4.6059136,5.462995,5.505175,5.3705387,0,93.96666,95.0575,101.98479,620.5266,138.78299,2.0011365
1553141291147,247.31764,242.71788,282.84845,4.6187754,5.4722657,5.6343102,5.5242352,0,93.98649,90.39629,99.66859,616.73267,136.10123,2.2663772
1553141352143,244.08522,246.58838,284.30716,4.613568,5.4612927,5.421965,5.5965676,0,94.549126,90.54978,94.84075,616.18304,136.31938,2.5301392
1553141412656,246.95824,244.16978,283.1149,4.615278,5.4653125,5.6717587,5.721566,0,94.118256,92.12092,96.89939,622.5307,134.96446,2.3851452
1553141473153,245.71979,244.23238,279.40085,4.606493,5.452766,5.6139536,5.5098314,0,94.347694,91.04711,95.53314,607.89655,138.18327,2.6862955
1553141533649,247.39423,246.59479,282.38107,4.610248,5.461315,5.390885,5.568855,0,95.100235,93.61507,98.80555,621.2176,139.88145,2.1591244
1553141594146,250.52788,243.82191,281.13986,4.6113863,5.4669814,5.3167605,5.3481426,0,95.418976,97.62594,99.35182,625.81866,137.69704,1.9105301
1553141654643,244.46774,247.01062,281.5602,4.621629,5.4683595,5.126075,5.4822774,0,96.07763,90.91826,97.108795,624.24664,132.8334,2.3942385
1553141715155,247.68892,243.2503,284.09232,4.610889,5.4645467,4.7059865,4.881101,0,97.56027,91.501854,97.18155,623.727,135.77628,2.5278218
1553141775652,245.35992,244.5832,282.93115,4.610664,5.4719677,4.3419137,4.4188185,0,98.41662,92.70456,101.66087,612.22766,133.30663,2.772909
1553141836648,243.90208,242.87465,283.58316,4.615695,5.212369,4.341683,4.413972,0,97.91899,89.91413,98.22131,610.51263,136.55809,3.6543477
1553141897145,247.24113,244.7461,282.31656,4.621033,5.2203097,4.874539,4.701175,0,95.97563,90.190956,98.29682,609.4654,134.75598,3.7185462
1553141957642,245.79073,248.53694,286.6022,4.619202,5.4249787,5.3201227,5.2378087,0,93.991554,91.614914,98.479614,609.0526,136.37312,3.3180733
1553142018154,249.07121,243.67177,285.50342,4.614622,5.420181,5.4152074,5.427236,0,92.59581,90.8285,101.00638,605.749,136.80775,2.7161915
1553142078651,243.70888,248.55168,284.01282,4.6115394,5.4270887,5.705575,5.7577105,0,91.60185,93.50629,100.810875,616.1566,137.35281,2.448298
1553142139148,247.22972,244.7299,285.54337,4.6126623,5.7221546,5.877671,5.881709,0,91.29337,92.19752,103.865685,615.82,135.98282,1.9428787
1553142199645,244.32907,248.2597,286.61224,4.610839,5.7175684,6.025969,6.1091247,0,91.520874,92.77024,99.16838,625.2949,140.17874,1.6592163
1553142260141,258.14737,256.20038,286.8876,4.6187735,5.722002,5.926509,6.0275617,0,92.242676,97.98315,104.66863,628.20715,144.16942,1.4263353
1553142320654,264.14813,257.36877,288.42017,4.6159606,5.7265687,5.4777756,5.8205547,0,93.27036,98.367645,106.10417,625.7116,148.06274,1.5371648
1553142381151,257.42764,260.7369,289.41443,4.611135,5.712027,5.257387,5.3926616,0,93.98447,99.619606,103.70494,620.1507,149.05215,2.0076632
1553142441647,261.0577,255.95615,285.65765,4.6112466,5.7196064,5.487666,5.451104,0,93.945045,98.95094,105.12702,619.7883,147.54324,2.5285072
1553142502144,258.32187,257.24374,291.2368,4.6051707,5.7202716,5.5974336,5.6294265,0,94.01323,101.77915,107.32619,620.123,150.63065,2.1760259
1553142562657,256.4871,259.15268,289.62982,4.617429,5.725977,5.741698,5.7407494,0,93.91832,102.628555,107.29276,620.65356,146.0939,1.8852037
1553142623153,258.60187,257.38168,291.49847,4.605264,5.7216067,5.7574143,5.850152,0,94.065216,101.408516,105.121025,619.3572,144.11119,1.7211643
1553142683650,258.26508,258.51126,290.39017,4.6114516,5.7267494,5.691475,5.827398,0,94.4197,100.65199,108.1551,621.8081,149.19286,1.6085821
1553142744147,257.8483,261.44885,291.0037,4.6060033,5.7241774,5.5070395,5.681748,0,94.98235,102.67236,109.43686,620.7638,145.95885,1.4896095
1553142804644,263.3162,257.18057,288.66672,4.611256,5.724755,5.4589753,5.5897017,0,95.459206,101.3912,109.61045,621.25195,152.31673,1.609562
1553142865156,260.513,257.1632,288.96808,4.614041,5.7295566,5.3109493,5.4789824,0,95.94268,101.28163,108.49033,621.43994,145.30214,1.8093157
1553142925653,257.11807,260.41458,288.1394,4.6065044,5.7284393,5.137155,5.286454,0,96.59978,99.64315,104.762665,613.64856,147.25769,1.732882
1553142986150,260.39716,256.4858,287.09985,4.6150665,5.71836,5.037213,5.19977,0,97.09123,99.38509,104.48103,617.46985,146.84358,1.9443297
1553143046647,258.31717,257.4564,290.1485,4.6115317,5.7175612,4.8946333,5.0314655,0,97.32515,95.42358,102.413605,615.7242,142.0019,2.1364465
1553143107643,257.8895,256.18182,287.72104,4.612303,5.732999,4.9230385,4.9910903,0,97.38509,97.702194,105.97032,608.2609,145.69788,2.4246929
1553143168155,256.84134,254.85861,287.86963,4.605601,5.7224226,5.0082865,5.00075,0,97.01502,95.02442,102.892265,608.96564,145.60255,2.5918074
1553143228652,257.5847,257.4813,293.91995,4.6113415,5.730784,4.9941173,5.133166,0,96.78817,99.69292,102.68328,613.6088,145.44849,2.367668
1553143289149,260.92255,256.93887,287.6895,4.611465,5.7212343,5.044105,5.0937576,0,96.511925,96.20507,106.976715,617.46625,148.57645,2.4841673
1553143349645,258.0088,260.0355,291.30533,4.60187,5.7247972,5.068364,5.166969,0,96.2159,101.022316,105.387726,615.1729,148.72252,2.4013984
1553143410142,258.0327,256.03296,286.6414,4.6135116,5.7220726,5.106088,5.142875,0,95.95119,95.97566,104.88127,607.7837,142.89447,2.4804325
1553143471154,255.33514,260.28152,288.28088,4.613089,5.7217426,5.1399493,5.2117505,0,95.597946,96.20317,102.6211,609.5106,144.89668,2.4391005
1553143531651,262.06622,257.63052,290.87253,4.6088457,5.7289343,5.1483684,5.2556386,0,95.43248,99.69309,105.891716,611.1123,146.78899,2.3200924
1553143592147,259.5233,260.27094,290.6501,4.6087747,5.733876,5.246077,5.291941,0,95.06903,99.91141,104.72925,611.2147,146.06061,2.401596
1553143652644,258.44516,259.47946,294.59265,4.608574,5.705741,5.307152,5.3602033,0,94.708664,103.26792,106.98138,612.3671,151.67726,2.3193789
1553143713157,261.1217,255.49884,287.7859,4.6114483,5.7254105,5.342361,5.398553,0,94.546455,96.49103,104.61197,612.24335,149.47784,2.2137928
1553143773154,257.15726,257.29562,288.39963,4.604092,5.7362843,5.3522925,5.449741,0,94.445465,96.9536,109.419754,622.5522,149.43202,2.1490867
1553143833651,258.04745,256.5118,289.4005,4.613089,5.7195263,5.3565955,5.4220023,0,94.44678,101.78485,104.25494,625.09406,145.08902,2.0652487
1553143894148,259.79602,255.74448,290.75217,4.6125617,5.72005,5.345895,5.4037313,0,94.5069,96.52418,107.378784,618.291,148.51532,2.0224044
1553143954645,255.71191,257.89316,283.13605,4.6120925,5.7139387,5.296784,5.402629,0,94.63324,99.85057,106.6164,618.7146,148.04515,2.0552967
1553144015141,257.22858,257.23267,289.63358,4.6071954,5.72477,5.262811,5.3567333,0,94.86289,99.405396,106.553116,615.35376,147.65059,2.0738318
1553144075654,257.34195,258.83185,290.76724,4.610064,5.7233615,5.1780367,5.298937,0,95.16732,100.0394,106.78601,615.6003,148.25095,1.9931123
1553144136650,260.0615,258.21793,292.49866,4.611001,5.7244887,5.144656,5.244667,0,95.33162,102.7082,109.371666,609.5233,149.27182,2.1154788
1553144197147,260.73904,257.54163,293.08817,4.6036305,5.7255054,5.1171675,5.2227287,0,95.66174,103.356766,109.14404,611.9105,149.02605,2.0813215
1553144257643,259.05313,261.1234,288.9402,4.611738,5.7101965,5.032981,5.137798,0,95.83341,101.62083,106.98159,615.04755,145.4647,2.101803
1553144318156,261.98145,254.71861,291.61462,4.613381,5.7172422,4.996518,5.11976,0,95.83654,101.89978,107.641235,610.9509,142.65916,2.178991
1553144378653,257.71567,260.43088,290.36224,4.606264,5.716068,5.059962,5.133145,0,95.66765,98.480736,107.8266,608.9057,145.77483,2.2891295
1553144439149,259.757,256.24127,291.6419,4.614346,5.7258034,5.0549474,5.168045,0,95.634346,97.97261,105.39027,608.0859,148.07019,2.1287558
1553144499646,260.33054,257.64474,291.99896,4.611444,5.7177978,5.060146,5.152377,0,95.57279,102.860085,105.31248,612.83856,150.58426,2.1830537
1553144560143,257.806,260.79828,288.72183,4.618509,5.721994,5.0710983,5.1649423,0,95.35371,97.26395,108.35205,614.3207,146.10747,2.3462865
1553144620655,260.63074,256.0533,294.36008,4.610861,5.7347345,5.129308,5.21843,0,95.16034,98.2656,105.71399,615.2158,147.75626,2.3240206
1553144681152,258.31686,262.6605,291.90552,4.610894,5.7276645,5.157348,5.219631,0,95.133354,100.454475,105.53629,610.4013,146.35408,2.1966863
1553144742148,260.449,256.93478,291.3636,4.611401,5.7228346,5.143172,5.244669,0,95.03039,100.734314,106.59849,610.4614,148.1051,2.1303017
1553144802645,257.3591,256.69955,289.10745,4.610664,5.7111983,5.1781244,5.267967,0,94.96303,101.22765,104.58578,618.3006,142.27791,2.2408404
1553144862643,257.77618,257.2264,288.6709,4.6114736,5.7251663,5.200977,5.298658,0,94.79896,103.22918,104.953026,614.7662,144.64511,2.2045822
