time,DRUM PR,DRUM PR,PSH O/L (RGHT) ST PR,PSH ST TMP BEF ATT 1A,PSH ST TMP AFTER ATT 1A SEL,PSH O/L (LFT) ST PR,PSH ST TMP BEF ATT 1B,PSH ST TMP AFT ATT 1B SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,CRH ST PR AFTER ATT,CRH ST TMP AFT ATT,HRH ST PR,HRH ST TMP SEL,SPRAY 1 COMP FLOW,SH II COMP SPRAY FLOW
1520508600000,157.4,157.17,153.96,468.68,429.767,153.93,490.92,427.20300000000003,147.5,545.49,556.831,144.753,545.306,147.5,545.49,556.831,144.753,545.306,37.7,323.36,36.782,545.215,41.475,12.524000000000001
1520510400000,157.68,157.47,154.16,467.77,429.767,154.12,490.92,427.57,147.82,547.32,557.563,145.382,545.306,147.82,547.32,557.563,145.382,545.306,37.76,321.12,36.778,546.13,41.933,10.884
1520512200000,157.68,157.47,154.16,465.76,429.767,154.12,489.01,432.42199999999997,147.82,544.57,552.951,145.382,543.475,147.82,544.57,552.951,145.382,543.475,37.76,318.8,36.778,547.961,41.678000000000004,10.01
1520514000000,157.68,157.47,154.06,466.77,429.767,154.06,490.02,432.147,147.75,544.57,557.3380000000001,145.363,543.475,147.75,544.57,557.3380000000001,145.363,543.475,37.67,319.92,36.805,548.877,42.041000000000004,10.975
1520515800000,157.68,157.47,154.06,466.77,429.767,154.06,490.02,432.147,147.75,545.49,548.215,145.363,544.391,147.75,545.49,548.215,145.363,544.391,37.67,317.68,36.805,546.13,39.258,9.183
1520517600000,157.76,157.53,154.16,469.78,429.767,154.19,491.02,432.33,147.75,544.57,552.561,145.382,543.475,147.75,544.57,552.561,145.382,543.475,37.78,317.68,36.732,547.961,41.653,9.203
1520519400000,157.76,157.53,154.16,467.77,429.767,154.19,491.02,430.225,147.75,543.66,554.581,145.382,542.56,147.75,543.66,554.581,145.382,542.56,37.78,316.55,36.732,546.13,44.998999999999995,9.261000000000001
1520521200000,157.8,157.57,154.27,469.78,429.767,154.25,489.01,427.844,147.92,544.57,554.909,145.401,542.56,147.92,544.57,554.909,145.401,542.56,37.88,318.8,36.686,546.13,38.193000000000005,9.329
1520523000000,157.8,157.57,154.27,471.79,430.68199999999996,154.25,494.94,430.957,147.92,543.66,552.086,145.401,542.56,147.92,543.66,552.086,145.401,542.56,37.88,317.07,36.686,545.215,41.751999999999995,9.419
1520524800000,157.82,157.61,154.16,470.69,429.767,154.17,487.91,431.781,147.8,544.57,546.8,145.363,543.475,147.8,544.57,546.8,145.363,543.475,37.79,318.2,36.457,543.384,42.248999999999995,8.472000000000001
1520526600000,158.73,158.52,155.07,459.62,429.767,155.09,479.88,428.668,147.8,543.66,564.576,145.363,542.56,147.8,543.66,564.576,145.363,542.56,37.8,320.44,36.457,538.806,33.099000000000004,5.608
1520528400000,156.92,156.69,154.16,455.6,430.68199999999996,154.16,473.85,430.225,147.79,541.83,555.952,145.363,541.644,147.79,541.83,555.952,145.363,541.644,36.91,319.32,35.546,535.144,29.625,17.511
1520530200000,157.84,157.61,154.16,450.56,429.767,154.16,467.82,432.056,147.79,543.66,553.315,145.363,542.56,147.79,543.66,553.315,145.363,542.56,36.91,315.95,36.448,544.299,25.844,20.93
1520532000000,157.84,157.61,153.7,449.55,429.767,153.7,472.84,430.225,147.63,544.57,550.382,145.306,543.475,147.63,544.57,550.382,145.306,543.475,37.18,317.07,36.448,547.0459999999999,24.969,21.087
1520533800000,157.38,157.15,153.7,450.56,429.95,153.7,474.85,430.225,147.63,541.83,553.45,145.306,539.813,147.63,541.83,553.45,145.306,539.813,37.18,315.95,36.402,546.13,28.355,19.163
1520535600000,157.38,157.15,153.7,451.57,429.95,153.7,473.85,430.225,147.67,545.49,545.553,145.325,542.56,147.67,545.49,545.553,145.325,542.56,37.21,311.46,36.402,544.299,26.717,13.642000000000001
1520537400000,157.25,157.04,153.7,456.6,430.225,153.7,476.86,430.225,147.67,543.66,555.741,145.325,542.56,147.67,543.66,555.741,145.325,542.56,38.11,320.44,36.929,547.0459999999999,34.086999999999996,16.425
1520539200000,157.25,157.04,153.89,456.6,430.225,153.89,478.87,429.309,147.79,543.66,556.211,145.42,541.644,147.79,543.66,556.211,145.42,541.644,38.11,318.2,36.929,545.215,32.583,14.747
1520541000000,157.68,157.46,153.89,457.61,430.408,153.89,480.88,430.225,147.79,546.41,554.114,145.42,544.391,147.79,546.41,554.114,145.42,544.391,37.66,317.07,36.900999999999996,544.299,33.833,14.025
1520542800000,157.68,157.46,153.76,459.62,430.408,153.76,481.89,429.401,147.65,550.98,550.872,145.306,548.9680000000001,147.65,550.98,550.872,145.306,548.9680000000001,37.66,319.32,35.999,547.0459999999999,33.324,11.306
1520544600000,157.55,157.34,153.76,460.63,430.408,153.76,482.89,431.04900000000004,147.65,550.07,548.56,145.306,548.053,147.65,550.07,548.56,145.306,548.053,37.34,319.32,35.999,543.384,38.23,9.451
1520546400000,157.55,157.34,153.83,462.64,430.408,153.85,484.9,429.95,147.69,545.49,552.518,145.344,544.391,147.69,545.49,552.518,145.344,544.391,37.34,318.2,36.402,542.4680000000001,36.33,11.335999999999999
1520548200000,157.44,157.23,153.83,462.64,430.408,153.85,485.9,429.126,147.69,542.74,549.901,145.344,541.644,147.69,542.74,549.901,145.344,541.644,36.99,312.58,36.402,544.299,38.293,12.472999999999999
1520550000000,157.44,157.23,153.83,461.45,430.408,153.85,483.89,429.401,147.69,543.66,546.732,145.306,542.56,147.69,543.66,546.732,145.306,542.56,36.99,314.98,36.407,547.0459999999999,37.079,12.033
1520551800000,157.21,157.0,153.72,461.45,429.49199999999996,153.74,483.75,429.49199999999996,147.65,546.41,546.615,145.306,545.306,147.65,546.41,546.615,145.306,545.306,37.13,315.5,36.407,547.961,35.736999999999995,10.174
1520553600000,157.21,157.0,153.72,463.36,430.408,153.74,484.76,429.401,147.65,547.32,547.138,145.306,545.306,147.65,547.32,547.138,145.306,545.306,37.13,315.5,35.963,547.961,34.689,11.107999999999999
1520555400000,157.17,156.96,153.6,464.37,430.408,153.62,486.76,429.401,147.67,547.32,548.531,145.306,545.306,147.67,547.32,548.531,145.306,545.306,36.96,316.62,35.963,548.877,36.225,11.203
1520557200000,157.17,156.96,153.6,464.37,429.49199999999996,153.62,485.76,430.591,147.67,545.49,545.922,145.248,544.391,147.67,545.49,545.922,145.248,544.391,36.96,315.5,36.036,548.877,36.023,12.414000000000001
1520559000000,157.15,156.94,153.68,467.38,430.499,153.7,487.77,431.32300000000004,147.65,546.41,549.7180000000001,145.248,545.306,147.65,546.41,549.7180000000001,145.248,545.306,37.01,316.62,36.036,548.877,40.827,11.383
1520560800000,157.15,156.94,153.68,467.38,429.584,153.7,488.77,429.95,147.65,543.66,543.633,145.306,542.56,147.65,543.66,543.633,145.306,542.56,37.01,315.5,35.94,546.13,40.294000000000004,11.648
1520562600000,158.07,157.86,153.89,471.41,429.584,153.91,490.78,428.485,147.71,544.57,549.845,145.306,542.56,147.71,544.57,549.845,145.306,542.56,37.92,316.62,36.855,549.7919999999999,39.185,9.783999999999999
1520564400000,157.15,156.94,153.89,473.42,430.499,153.91,494.79,432.69699999999995,147.71,547.32,544.719,145.325,546.222,147.71,547.32,544.719,145.325,546.222,37.01,313.25,35.954,548.877,46.068999999999996,11.645999999999999
1520566200000,157.15,156.94,153.49,476.43,428.668,153.51,498.81,431.32300000000004,147.5,545.49,537.794,145.325,544.391,147.5,545.49,537.794,145.325,544.391,37.01,311.01,35.954,550.7080000000001,48.406000000000006,10.925999999999998
1520568000000,154.12,153.93,149.83,476.43,429.584,149.85,497.8,430.041,143.84,543.66,549.24,141.66299999999998,542.56,143.84,543.66,549.24,141.66299999999998,542.56,37.7,317.75,36.045,553.455,45.86600000000001,10.302999999999999
1520569800000,155.95,155.7,152.59,457.32,429.767,152.59,480.74,429.309,146.56,553.73,540.013,143.494,552.631,146.56,553.73,540.013,143.494,552.631,35.89,317.75,35.13,546.13,31.590999999999998,11.333
1520571600000,156.86,156.62,153.51,467.38,429.675,153.51,472.7,430.225,147.48,552.54,560.6569999999999,144.409,551.623,147.48,552.54,560.6569999999999,144.409,551.623,37.7,328.98,36.938,557.117,34.157,16.98
1520573400000,158.7,158.45,154.42,458.33,429.675,154.42,477.72,432.056,148.4,550.71,565.32,146.24,548.877,148.4,550.71,565.32,146.24,548.877,37.7,326.73,36.938,545.215,33.723,19.776
1520575200000,160.53,160.28,157.25,462.36,431.506,157.17,489.78,429.858,151.2,553.45,572.195,148.071,552.539,151.2,553.45,572.195,148.071,552.539,37.86,330.1,37.451,550.7080000000001,39.906,19.855
1520577000000,155.95,155.7,152.67,463.32,430.591,152.59,489.73,432.33,146.64,549.79,557.908,143.494,548.877,146.64,549.79,557.908,143.494,548.877,37.86,324.64,36.544000000000004,550.7080000000001,40.406,18.577
1520578800000,158.7,158.45,154.5,465.33,429.675,154.42,492.17,432.056,148.49,548.88,565.379,146.24,547.961,148.49,548.88,565.379,146.24,547.961,37.86,328.01,36.544000000000004,553.455,41.056000000000004,19.555999999999997
1520580600000,153.14,152.9,149.92,460.3,409.9,150.72,467.05,413.287,145.73,544.02,492.344,143.494,543.384,145.73,544.02,492.344,143.494,543.384,33.34,292.07,32.919000000000004,531.482,41.773,5.553999999999999
1520582400000,153.14,152.9,150.84,449.22,409.9,150.72,450.95,414.20300000000003,145.73,538.53,476.12,143.494,537.891,145.73,538.53,476.12,143.494,537.891,32.43,277.46,32.012,528.735,30.496,8.158999999999999
1520584200000,152.67,152.42,149.92,448.21,408.98400000000004,149.81,449.94,414.20300000000003,145.48,538.53,480.60900000000004,143.81799999999998,537.891,145.48,538.53,480.60900000000004,143.81799999999998,537.891,32.43,278.59,32.012,529.651,28.999000000000002,7.874
1520586000000,152.67,152.42,149.92,449.22,409.9,149.81,451.95,414.20300000000003,145.48,542.19,472.55300000000005,143.81799999999998,541.553,145.48,542.19,472.55300000000005,143.81799999999998,541.553,32.06,280.83,32.003,530.566,32.856,5.4079999999999995
1520587800000,153.16,152.94,150.07,450.23,409.9,150.07,453.97,414.20300000000003,145.55,541.28,479.375,143.856,540.637,145.55,541.28,479.375,143.856,540.637,32.97,285.33,32.003,534.2280000000001,33.373000000000005,5.225
1520589600000,153.16,152.94,150.07,445.19,409.9,150.07,441.87,414.20300000000003,145.55,531.21,472.73199999999997,143.856,530.566,145.55,531.21,472.73199999999997,143.856,530.566,32.06,270.72,31.143,517.749,25.535,5.312
1520591400000,154.59,154.38,151.03,443.17,410.815,151.12,448.93,414.20300000000003,145.99,536.7,508.47,143.93200000000002,535.144,145.99,536.7,508.47,143.93200000000002,535.144,33.87,286.45,32.951,534.2280000000001,24.97,5.226
1520593200000,155.51,155.3,151.94,464.32,428.30199999999996,152.04,470.07,429.767,145.99,545.86,536.729,143.93200000000002,545.215,145.99,545.86,536.729,143.93200000000002,545.215,36.59,314.53,35.665,547.961,32.465,11.325
1520595000000,155.51,155.3,151.94,476.39,429.218,152.04,487.15,428.851,146.45,543.11,539.242,144.218,541.553,146.45,543.11,539.242,144.218,541.553,36.59,310.04,35.665,545.215,43.266000000000005,13.811
1520596800000,155.59,155.4,152.17,479.4,430.13300000000004,152.15,491.17,431.32300000000004,146.45,543.11,547.7769999999999,144.218,541.553,146.45,543.11,547.7769999999999,144.218,541.553,36.91,315.66,36.004,549.7919999999999,41.223,18.502
1520598600000,155.59,155.4,153.09,481.41,429.218,153.07,493.17,427.57,146.49,542.19,541.35,144.19899999999998,540.637,146.49,542.19,541.35,144.19899999999998,540.637,36.9,308.92,35.999,549.7919999999999,45.906000000000006,19.401
1520600400000,156.5,156.31,153.09,477.39,430.13300000000004,153.07,493.17,426.379,147.4,539.45,554.201,145.115,538.806,147.4,539.45,554.201,145.115,538.806,36.9,313.41,35.995,549.7919999999999,41.085,17.804000000000002
1520602200000,86.86,86.12,86.92,433.22,430.041,86.37,451.09,446.704,86.2,457.69,19.365,86.57799999999999,489.551,86.2,457.69,19.365,86.57799999999999,489.551,12.75,316.78,13.455,446.52099999999996,3.5610000000000004,4.516
1520604000000,65.81,65.04,65.83,382.54,379.68699999999995,65.29,430.92,426.56300000000005,65.12,373.83,18.834,65.521,427.20300000000003,65.12,373.83,18.834,65.521,427.20300000000003,4.63,299.48,5.32,426.92900000000003,3.5610000000000004,4.516
1520605800000,61.23,61.38,61.25,359.08,354.05300000000005,61.61,373.08,376.941,61.46,366.5,18.486,60.925,374.103,61.46,366.5,18.486,60.925,374.103,5.58,187.37,6.272,376.025,3.835,5.426
1520607600000,63.08,62.3,62.16,377.45,358.356,62.53,386.32,386.096,62.37,414.75,87.51799999999999,61.84,400.653,62.37,414.75,87.51799999999999,61.84,400.653,8.33,122.89,8.135,409.07599999999996,3.6830000000000003,5.426
1520609400000,72.25,72.39,72.24,424.46,406.879,71.68,435.14,434.619,71.53,484.33,104.594,70.995,477.55699999999996,71.53,484.33,104.594,70.995,477.55699999999996,14.68,154.86,14.503,407.153,4.613,5.943
1520611200000,76.85,77.02,75.94,452.72,359.912,75.34,454.16,347.278,74.3,544.39,183.71,73.742,535.327,74.3,544.39,183.71,73.742,535.327,17.42,217.54,17.217,423.541,17.238,6.933
1520613000000,78.68,78.83,76.85,473.23,423.267,77.19,466.48,434.161,73.38,523.33,253.696,72.788,523.425,73.38,523.33,253.696,72.788,523.425,17.42,270.72,16.311,506.76300000000003,10.517000000000001,7.848
1520614800000,104.64,104.77,102.75,493.36,414.29400000000004,102.16,487.34,411.548,99.51,533.77,319.08099999999996,98.042,536.06,99.51,533.77,319.08099999999996,98.042,536.06,22.79,224.73,22.234,495.319,24.653000000000002,16.718
1520616600000,135.18,135.25,134.09,484.33,428.485,133.71,480.31,430.957,131.84,530.38,316.21299999999997,130.409,531.8480000000001,131.84,530.38,316.21299999999997,130.409,531.8480000000001,23.42,214.4,23.228,499.164,20.18,17.831
1520618400000,124.0,123.07,121.92,467.24,417.499,122.34,459.19,421.619,118.77,546.95,329.25,118.20200000000001,543.75,118.77,546.95,329.25,118.20200000000001,543.75,25.26,229.45,24.162,492.755,18.104,12.797
1520620200000,138.65,138.65,137.49,465.23,425.73800000000006,137.91,458.19,424.365,135.33,541.46,326.026,133.82299999999998,542.8340000000001,135.33,541.46,326.026,133.82299999999998,542.8340000000001,25.19,261.13,24.175,499.164,16.3,13.307
1520622000000,147.08,146.68,144.81,470.26,423.45,144.98,448.11,419.421,142.56,523.33,352.23699999999997,141.39600000000002,527.362,142.56,523.33,352.23699999999997,141.39600000000002,527.362,26.33,236.87,26.326999999999998,488.727,15.535,6.9079999999999995
1520623800000,125.64,125.28,122.4,493.36,433.337,122.67,494.36,438.647,118.01,544.67,423.24,116.199,544.025,118.01,544.67,423.24,116.199,544.025,31.79,316.62,31.756,550.616,27.778000000000002,18.997
1520625600000,143.11,142.75,140.73,492.03,411.365,140.16,491.45,415.11800000000005,135.48,539.45,460.159,133.65200000000002,538.44,135.48,539.45,460.159,133.65200000000002,538.44,34.57,304.87,33.555,537.799,49.206,9.404
1520627400000,126.1,125.66,122.84,488.77,426.471,123.16,497.52,392.505,118.39,537.07,413.38699999999994,117.42,539.996,118.39,537.07,413.38699999999994,117.42,539.996,32.39,302.69,31.243000000000002,542.9259999999999,41.531000000000006,9.579
1520629200000,141.66,142.14,139.34,509.84,410.449,139.7,502.68,413.745,134.93,536.52,436.875,133.003,535.51,134.93,536.52,436.875,133.003,535.51,33.34,298.43,33.051,529.193,51.718999999999994,9.904
1520631000000,142.58,142.14,140.25,499.81,409.534,139.72,494.65,414.29400000000004,135.85,536.52,424.56,133.957,536.4259999999999,135.85,536.52,424.56,133.957,536.4259999999999,33.05,290.34,31.669,543.842,46.966,9.946
1520632800000,142.58,142.14,140.25,500.81,409.534,139.72,498.66,413.56199999999995,135.85,536.52,431.80699999999996,133.957,536.4259999999999,135.85,536.52,431.80699999999996,133.957,536.4259999999999,33.05,290.34,31.674,548.419,46.955,10.852
1520634600000,142.5,142.39,139.97,513.85,409.534,140.23,506.69,414.478,135.98,536.52,431.214,134.453,535.51,135.98,536.52,431.214,134.453,535.51,32.98,288.09,31.674,541.095,53.345,9.948
1520636400000,142.5,142.39,139.97,514.85,409.534,140.23,509.69,413.56199999999995,135.98,534.69,432.577,134.453,533.679,135.98,534.69,432.577,134.453,533.679,32.98,286.97,32.58,531.94,52.473,9.958
1520638200000,143.51,143.34,141.2,525.87,411.365,141.15,522.72,415.301,136.88,542.01,476.046,134.434,540.0880000000001,136.88,542.01,476.046,134.434,540.0880000000001,32.49,276.86,31.655,566.18,69.554,16.468
1520640000000,140.58,140.5,138.34,502.82,410.907,138.29,517.71,414.75199999999995,133.02,532.31,475.667,130.619,530.658,133.02,532.31,475.667,130.619,530.658,32.45,281.35,31.518,550.8,62.82,10.702
1520641800000,154.35,154.33,151.39,464.65,419.33,151.18,488.63,424.457,146.01,524.07,518.337,144.447,522.418,146.01,524.07,518.337,144.447,522.418,34.26,279.1,33.330999999999996,533.405,46.355,9.763
1520643600000,155.26,155.24,152.32,461.64,440.845,152.1,482.6,425.83,146.01,537.8,528.5740000000001,143.513,538.0740000000001,146.01,537.8,528.5740000000001,143.513,538.0740000000001,36.07,302.69,35.148,529.8340000000001,32.078,25.572
1520645400000,159.84,159.82,155.99,459.62,429.034,155.74,477.58,427.75300000000004,149.67,547.87,569.585,147.156,546.313,149.67,547.87,569.585,147.156,546.313,38.78,330.78,37.863,541.736,30.974,19.090999999999998
1520647200000,156.18,156.14,152.32,474.71,430.316,152.99,481.6,430.499,146.93,548.79,553.957,144.39,546.313,146.93,548.79,553.957,144.39,546.313,36.97,320.67,36.045,543.567,40.308,23.744
1520649000000,156.18,156.14,153.24,468.68,430.499,152.99,489.63,430.225,146.93,548.79,546.139,144.39,548.145,146.93,548.79,546.139,144.39,548.145,36.97,325.16,36.045,550.891,37.357,23.822
1520650800000,155.97,155.51,153.24,471.88,430.499,152.61,485.47,430.041,146.66,545.12,543.224,144.276,544.482,146.66,545.12,543.224,144.276,544.482,36.97,316.17,35.963,549.06,36.137,22.635
1520652600000,155.97,155.51,152.99,473.85,430.499,152.61,491.5,431.781,146.66,544.21,544.644,144.276,543.567,146.66,544.21,544.644,144.276,543.567,36.97,318.42,35.963,551.807,41.702,22.854
1520654400000,155.8,156.01,152.99,474.85,430.499,152.48,488.48,431.964,146.6,544.21,552.831,144.295,543.567,146.6,544.21,552.831,144.295,543.567,37.64,319.54,35.760999999999996,549.976,40.606,19.977
1520656200000,155.8,156.01,152.65,479.88,429.584,152.48,493.5,429.95,146.6,542.38,546.023,144.295,541.736,146.6,542.38,546.023,144.295,541.736,36.74,315.05,35.760999999999996,551.807,45.943000000000005,22.125999999999998
1520658000000,155.78,155.76,152.65,479.88,429.584,152.48,503.53,431.14,146.6,543.29,548.2919999999999,144.276,541.736,146.6,543.29,548.2919999999999,144.276,541.736,36.74,317.3,35.760999999999996,552.722,48.43,20.472
